row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,137.467,532.473,669.940,137467.0,532473.0,669940.0
Số trích lập đến ngày 30 tháng 11 năm 2017,Số trích lập đến ngày 30 tháng 11 năm 2017,Số trích lập đến ngày 30 tháng 11 năm 2017,42.569,155.595,198.164,42569.0,155595.0,198164.0
Số dự phòng đã sử dụng để xử lý rủi ro đến ngày 30 tháng 11 năm 2017,Số dự phòng đã sử dụng để xử lý rủi ro đến ngày 30 tháng 11 năm 2017,Số dự phòng đã sử dụng để xử lý rủi ro đến ngày 30 tháng 11 năm 2017,(6.143),-,(6.143),-6143.0,,-6143.0
Số dự dự phòng tại ngày 30 tháng 11 năm 2017,Số dự dự phòng tại ngày 30 tháng 11 năm 2017,Số dự dự phòng tại ngày 30 tháng 11 năm 2017,173.893,688.068,861.961,173893.0,688068.0,861961.0
Số trích lập trong tháng 12 năm 2017,Số trích lập trong tháng 12 năm 2017,Số trích lập trong tháng 12 năm 2017,30,-,30,30.0,,30.0
Số dự phòng đã sử dụng để xử lý rủi ro trong tháng 12 năm 2017,Số dự phòng đã sử dụng để xử lý rủi ro trong tháng 12 năm 2017,Số dự phòng đã sử dụng để xử lý rủi ro trong tháng 12 năm 2017,(6.965),-,(6.965),-6965.0,,-6965.0
Số cuối năm,Số cuối năm,Số cuối năm,166.958,688.068,855.026,166958.0,688068.0,855026.0
