row_label_raw,row_label_full,Chỉ tiêu > Số đầu năm,Quỹ đầu tư phát triển Triệu đồng > 70,Quỹ dự phòng tài chính Triệu đồng > 306.778,Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng > 19.394,Quỹ khác thuộc vốn chủ sở hữu Triệu đồng > 44.711,Tổng cộng Triệu đồng > 370.953,numeric__Quỹ đầu tư phát triển Triệu đồng > 70,numeric__Quỹ dự phòng tài chính Triệu đồng > 306.778,numeric__Quỹ dự trữ bổ sung vốn điều lệ Triệu đồng > 19.394,numeric__Quỹ khác thuộc vốn chủ sở hữu Triệu đồng > 44.711,numeric__Tổng cộng Triệu đồng > 370.953
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,-,168.489,84.245,20.000,272.734,,168489.0,84245.0,20000.0,272734.0
Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,-,-,-,(4.173),(4.173),,,,-4173.0,-4173.0
Số cuối năm,Số cuối năm,Số cuối năm,70,475.267,103.639,60.538,639.514,70.0,475267.0,103639.0,60538.0,639514.0
