row_label_raw,row_label_full,col_0,Dự phòngcự thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcự thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,166.958,688.068,855.026,166958.0,688068.0,855026.0
Số trích lập đến ngày 30 tháng 11 năm 2018,Số trích lập đến ngày 30 tháng 11 năm 2018,Số trích lập đến ngày 30 tháng 11 năm 2018,29.278,139.811,169.089,29278.0,139811.0,169089.0
Số dự phòng đã sử dụng để xử lý rủi rođến ngày 30 tháng 11 năm 2018,Số dự phòng đã sử dụng để xử lý rủi rođến ngày 30 tháng 11 năm 2018,Số dự phòng đã sử dụng để xử lý rủi rođến ngày 30 tháng 11 năm 2018,(6.984),-,(6.984),-6984.0,,-6984.0
Số dư dự phòngtại ngày 30 tháng 11 năm 2018,Số dư dự phòngtại ngày 30 tháng 11 năm 2018,Số dư dự phòngtại ngày 30 tháng 11 năm 2018,189.252,827.879,1.017.131,189252.0,827879.0,1017131.0
Số dự phòng đã sử dụng để xử lý rủi ro trongtháng 12 năm 2018,Số dự phòng đã sử dụng để xử lý rủi ro trongtháng 12 năm 2018,Số dự phòng đã sử dụng để xử lý rủi ro trongtháng 12 năm 2018,(19.294),-,(19.294),-19294.0,,-19294.0
Số cuối năm,Số cuối năm,Số cuối năm,169.958,827.879,997.837,169958.0,827879.0,997837.0
