row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(11.501.706),(35.680.376),,-11501706.0,-35680376.0
Giảm các khoản tiền gửi tại và cho vay các TCTD khác,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản tiền gửi tại và cho vay các TCTD khác,Giảm các khoản tiền gửi tại và cho vay các TCTD khác,,255.618,14.000,,255618.0,14000.0
Giảm/(tăng) các khoản về kinh doanh chứng khoán,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(tăng) các khoản về kinh doanh chứng khoán,Giảm/(tăng) các khoản về kinh doanh chứng khoán,,4.529.903,(16.356.325),,4529903.0,-16356325.0
(Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,(Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(227.063),57.763,,-227063.0,57763.0
Tăng các khoản cho vay khách hàng,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(17.422.790),(20.841.289),,-17422790.0,-20841289.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn và tài sản có khác)","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn và tài sản có khác)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn và tài sản có khác)",,(327.897),(19.318),,-327897.0,-19318.0
Giảm khác về tài sản hoạt động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm khác về tài sản hoạt động,Giảm khác về tài sản hoạt động,,1.690.523,1.464.793,,1690523.0,1464793.0
Những thay đổi về nợ phải trả hoạt động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,24.369.101,32.877.202,,24369101.0,32877202.0
Tăng/(giảm) các khoản nợ NHNN Việt Nam,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) các khoản nợ NHNN Việt Nam,Tăng/(giảm) các khoản nợ NHNN Việt Nam,,7.755.630,(21.382),,7755630.0,-21382.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,4.247.726,16.377.758,,4247726.0,16377758.0
Tăng tiền gửi của khách hàng,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,7.522.781,17.286.057,,7522781.0,17286057.0
Giảm các công cụ tài chính phải sinh và nợ phải trả tài chính khác,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và nợ phải trả tài chính khác,Giảm các công cụ tài chính phải sinh và nợ phải trả tài chính khác,,(46.568),-,,-46568.0,
"Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,117.925,84.309,,117925.0,84309.0
Tăng/(giảm) phát hành giấy tờ có giá,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) phát hành giấy tờ có giá,Tăng/(giảm) phát hành giấy tờ có giá,,4.767.000,(935.014),,4767000.0,-935014.0
Tăng khác về nợ phải trả hoạt động,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động,Tăng khác về nợ phải trả hoạt động,,8.780,89.074,,8780.0,89074.0
Chi từ các quỹ của Ngân hàng,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của Ngân hàng,Chi từ các quỹ của Ngân hàng,24.1,(4.173),(3.600),241.0,-4173.0,-3600.0
Tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,Tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,,16.058.204,(523.095),,16058204.0,-523095.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,,(52.803),(8.578),,-52803.0,-8578.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,15.002,10.738,,15002.0,10738.0
"Tiền chi đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi đầu tư, góp vốn vào các đơn vị khác","Tiền chi đầu tư, góp vốn vào các đơn vị khác",,(150.000),-,,-150000.0,
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,65.771,12.527,,65771.0,12527.0
"Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tử các khoản đầu tư, góp vốn dài hạn",32,259.324,193.881,32.0,259324.0,193881.0
Tiền thuần tử hoạt động đầu tư,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần tử hoạt động đầu tư,Tiền thuần tử hoạt động đầu tư,,137.294,208.568,,137294.0,208568.0
