row_label_raw,row_label_full,Phân loại,Dự nợ cho vay Triệu đồng,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dự nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,108.824.742,-,816.186,816.186,108824742.0,,816186.0,816186.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,1.032.418,7.411,7.743,15.154,1032418.0,7411.0,7743.0,15154.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,281.132,18.649,2.108,20.757,281132.0,18649.0,2108.0,20757.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,245.508,22.337,1.842,24.179,245508.0,22337.0,1842.0,24179.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,739.697,140.855,-,140.855,739697.0,140855.0,,140855.0
,,,111.123.497,189.252,827.879,1.017.131,111123497.0,189252.0,827879.0,1017131.0
