row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
"Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sân xuất sân phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình",35.718.085,"31,76",31.740.153,"33,40",35718085.0,31.76,31740153.0,33.4
Xây dựng,Xây dựng,Xây dựng,13.504.461,"12,01",11.673.478,"12,29",13504461.0,12.01,11673478.0,12.29
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,8.414.957,"7,48",6.836.437,"7,19",8414957.0,7.48,6836437.0,7.19
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",7.810.834,"6,94",6.607.808,"6,95",7810834.0,6.94,6607808.0,6.95
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,6.977.653,"6,20",5.665.539,"5,96",6977653.0,6.2,5665539.0,5.96
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",6.935.091,"6,17",6.176.009,"6,50",6935091.0,6.17,6176009.0,6.5
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và động cơ khác",4.009.915,"3,57",2.094.572,"2,20",4009915.0,3.57,2094572.0,2.2
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",3.233.808,"2,88",3.112.468,"3,27",3233808.0,2.88,3112468.0,3.27
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,2.541.493,"2,26",2.076.111,"2,18",2541493.0,2.26,2076111.0,2.18
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",1.396.710,"1,24",2.450.185,"2,58",1396710.0,1.24,2450185.0,2.58
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,1.235.420,"1,10",87.524,"0,09",1235420.0,1.1,87524.0,0.09
"Hoạt động của đảng Cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng; bảo đảm xã hội bắt buộc","Hoạt động của đảng Cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng; bảo đảm xã hội bắt buộc","Hoạt động của đảng Cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng; bảo đảm xã hội bắt buộc",1.165.949,"1,04",1.022.695,"1,08",1165949.0,1.04,1022695.0,1.08
"Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",216.099,"0,19",145.459,"0,15",216099.0,0.19,145459.0,0.15
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",200.449,"0,18",364.682,"0,38",200449.0,0.18,364682.0,0.38
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,170.462,"0,15",78.569,"0,08",170462.0,0.15,78569.0,0.08
Khai khoáng,Khai khoáng,Khai khoáng,164.212,"0,15",167.306,"0,18",164212.0,0.15,167306.0,0.18
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,129.755,"0,12",126.453,"0,13",129755.0,0.12,126453.0,0.13
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,99.103,"0,09",88.486,"0,09",99103.0,0.09,88486.0,0.09
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",42.333,"0,04",51.751,"0,05",42333.0,0.04,51751.0,0.05
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,18.512.147,"16,43",14.482.712,"15,25",18512147.0,16.43,14482712.0,15.25
,,,112.478.936,"100,00",95.048.397,"100,00",112478936.0,100.0,95048397.0,100.0
