row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị > VND,31/12/2023 > Kỳ hạn > Năm,01/01/2023 > Giá trị > VND,01/01/2023 > Kỳ hạn > Năm,numeric__31/12/2023 > Giá trị > VND,numeric__31/12/2023 > Kỳ hạn > Năm,numeric__01/01/2023 > Giá trị > VND,numeric__01/01/2023 > Kỳ hạn > Năm
Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,600.000.000.000,,798.380.246.039,,600000000000.0,,798380246039.0,
Mệnh giá Trái phiếu BOND.KHL2020.01,Mệnh giá Trái phiếu BOND.KHL2020.01,Mệnh giá Trái phiếu BOND.KHL2020.01,-,-,200.000.000.000,3,,,200000000000.0,3.0
Mệnh giá Trái phiếu KHGH2123001,Mệnh giá Trái phiếu KHGH2123001,Mệnh giá Trái phiếu KHGH2123001,300.000.000.000,"2,5",300.000.000.000,"1,5",300000000000.0,2.5,300000000000.0,1.5
Mệnh giá Trái phiếu KHGH2123002,Mệnh giá Trái phiếu KHGH2123002,Mệnh giá Trái phiếu KHGH2123002,300.000.000.000,"2,5",300.000.000.000,"1,5",300000000000.0,2.5,300000000000.0,1.5
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,-,(1.619.753.961),-,,,-1619753961.0,
Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,240.000.000.000,,-,,240000000000.0,,,
Mệnh giá Trái phiếu KHGH2328001,Mệnh giá Trái phiếu KHGH2328001,Mệnh giá Trái phiếu KHGH2328001,240.000.000.000,5,-,-,240000000000.0,5.0,,
Cộng,Cộng,Cộng,840.000.000.000,,798.380.246.039,,840000000000.0,,798380246039.0,
