row_label_raw,row_label_full,Hoàng Phụng Hiếu,10.400.000.000,-,-_1,-_2,numeric__10.400.000.000,numeric__-,numeric__-_1,numeric__-_2
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,88.599.174.089,(4.952.781.955),213.538.563.985,(10.317.069.801),88599174089.0,-4952781955.0,213538563985.0,-10317069801.0
Cộng,Cộng,Cộng,113.026.683.448,(4.952.781.955),255.593.573.985,(10.317.069.801),113026683448.0,-4952781955.0,255593573985.0,-10317069801.0
