row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,Hoạt động sản xuất kinh doanh thông thường,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,67.349.818.043,43.770.835.805,67349818043.0,43770835805.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,104.712.120.363,30.961.860.080,104712120363.0,30961860080.0
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,235.777.325,8.659.627.102,235777325.0,8659627102.0
Thu nhập tính thuế thu nhập doanh nghiệp,Hoạt động sản xuất kinh doanh thông thường > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,(37.126.524.995),21.468.602.827,-37126524995.0,21468602827.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Hoạt động sản xuất kinh doanh thông thường > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Hoạt động sản xuất kinh doanh thông thường > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,-,4.293.720.565,,4293720565.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,(20.500.703.841),341.664.263.517,-20500703841.0,341664263517.0
Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bất động sản > Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,Các khoản thu nhập được miễn thuế thu nhập doanh nghiệp,505.735.327,-,505735327.0,
