row_label_raw,row_label_full,col_0,col_1,31/12/2020VND,01/01/2020VND,numeric__col_1,numeric__31/12/2020VND,numeric__01/01/2020VND
a),a),a),Ngắn hạn,7.645.598.760,5.334.747.003,,7645598760.0,5334747003.0
a),a),a),Công cụ dụng cụ đã xuất dùng chờ phân bổ,27.977.887,194.125.008,,27977887.0,194125008.0
a),a),a),Chi phí bảo hiểm,-,92.164.465,,,92164465.0
a),a),a),Chi phí hợp tác truyền thông chờ phân bổ,1.514.911.272,2.579.804.544,,1514911272.0,2579804544.0
a),a),a),Chi phí triển khai phần mềm quản trị nguồn nhân lực Histaff chờ phân bổ,92.100.000,787.500.000,,92100000.0,787500000.0
a),a),a),Thuế TNDN tạm nộp 1%,1.240.981.936,-,,1240981936.0,
a),a),a),"Chi phí dịch vụ rà soát, hoàn thiện mô hình tổ chức Tập đoàn chờ phân bổ",1.570.400.000,981.500.000,,1570400000.0,981500000.0
a),a),a),Chi phí lắp đặt nội thất tầng 9 chờ phân bổ,1.625.478.373,-,,1625478373.0,
a),a),a),Chi phí chờ phân bổ khác,1.573.749.292,699.652.986,,1573749292.0,699652986.0
b),b),b),Dài hạn,6.998.521.888,8.031.809.568,,6998521888.0,8031809568.0
b),b),b),Trả trước tiền thuê diện tích tầng 19 cho Công ty Lạc Việt,4.144.696.773,4.182.896.745,,4144696773.0,4182896745.0
b),b),b),Trả trước tiền thuê văn phòng cho Tổng Công ty CP Xây lắp dầu khí Việt Nam,-,47.431.864,,,47431864.0
b),b),b),Công cụ dụng cụ đã xuất dùng chờ phân bổ,1.038.837.007,2.166.622.965,,1038837007.0,2166622965.0
b),b),b),Chi phí chờ phân bổ khác,1.814.988.108,1.634.857.994,,1814988108.0,1634857994.0
b),b),b),Cộng,14.644.120.648,13.366.556.571,,14644120648.0,13366556571.0
