row_label_raw,row_label_full,31/12/2020,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,31.887.647.482,-,31.887.647.482,31887647482.0,,31887647482.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,152.378.817.354,1.692.084.000,154.070.901.354,152378817354.0,1692084000.0,154070901354.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,315.000.000.000,-,315.000.000.000,315000000000.0,,315000000000.0
01/01/2020,01/01/2020,01/01/2020,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2020 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,26.372.910.676,-,26.372.910.676,26372910676.0,,26372910676.0
Phải thu khách hàng và phải thu khác,01/01/2020 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,258.623.174.802,1.692.084.000,260.315.258.802,258623174802.0,1692084000.0,260315258802.0
Các khoản đầu tư tài chính,01/01/2020 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,181.000.000.000,-,181.000.000.000,181000000000.0,,181000000000.0
