row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Mua hàng,Mua hàng,Mua hàng,61.216.521.356,132.891.332.328,61216521356.0,132891332328.0
Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,32.671.111.817,101.223.821.820,32671111817.0,101223821820.0
Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,85.247.004,183.256.299,85247004.0,183256299.0
Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,6.955.156.170,6.955.156.170,6955156170.0,6955156170.0
Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,785.979.209,4.020.348.049,785979209.0,4020348049.0
Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,256.000.000,576.000.000,256000000.0,576000000.0
Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,12.990.274.712,15.331.325.976,12990274712.0,15331325976.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,-,60.174.635,,60174635.0
Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,37.860.000,13.495.455,37860000.0,13495455.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,7.077.941.555,4.395.899.061,7077941555.0,4395899061.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,356.950.889,131.854.863,356950889.0,131854863.0
Bán hàng,Bán hàng,Bán hàng,11.613.935.672,47.591.963.261,11613935672.0,47591963261.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,5.136.000,11.660.876.334,5136000.0,11660876334.0
Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,138.463.484,490.909.091,138463484.0,490909091.0
Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,927.538.376,1.084.694.872,927538376.0,1084694872.0
Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,644.709.732,1.384.323.922,644709732.0,1384323922.0
Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,2.193.682.086,2.974.226.464,2193682086.0,2974226464.0
Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,1.395.600,669.900,1395600.0,669900.0
Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,2.349.513.450,2.513.636.282,2349513450.0,2513636282.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,3.897.418.153,14.250.594.376,3897418153.0,14250594376.0
Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,319.932.566,251.501.248,319932566.0,251501248.0
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,165.183.900,3.296.030.469,165183900.0,3296030469.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,966.512.325,720.298.124,966512325.0,720298124.0
Công ty CP Đầu tư và Phát triển Nha Trang,Công ty CP Đầu tư và Phát triển Nha Trang,Công ty CP Đầu tư và Phát triển Nha Trang,4.450.000,5.139.353.717,4450000.0,5139353717.0
Công ty CP Đầu tư và Phát triển Nam Cần Thơ,Công ty CP Đầu tư và Phát triển Nam Cần Thơ,Công ty CP Đầu tư và Phát triển Nam Cần Thơ,-,3.824.848.462,,3824848462.0
Vay,Vay,Vay,-,396.700.000.000,,396700000000.0
Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,Công ty CP Phát triển nhà và đô thị Phú Quốc,-,225.000.000.000,,225000000000.0
Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,-,86.700.000.000,,86700000000.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,-,85.000.000.000,,85000000000.0
Cho vay,Cho vay,Cho vay,306.050.000.000,-,306050000000.0,
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,192.000.000.000,-,192000000000.0,
Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,99.750.000.000,-,99750000000.0,
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,14.300.000.000,-,14300000000.0,
