row_label_raw,row_label_full,Khoản mục,01/01/2020,Tăng trong năm,Giảm trong năm,Đơn vị tính: VND31/12/2020,numeric__01/01/2020,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Đơn vị tính: VND31/12/2020
Nguyên giá,Nguyên giá,Nguyên giá,228.516.443.092,16.329.606.168,19.737.174.168,225.108.875.092,228516443092.0,16329606168.0,19737174168.0,225108875092.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,225.108.875.092,16.329.606.168,16.329.606.168,225.108.875.092,225108875092.0,16329606168.0,16329606168.0,225108875092.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,3.407.568.000,-,3.407.568.000,-,3407568000.0,,3407568000.0,
Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,40.418.986.217,5.538.992.919,356.038.367,45.601.940.769,40418986217.0,5538992919.0,356038367.0,45601940769.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,40.418.986.217,5.538.992.919,356.038.367,45.601.940.769,40418986217.0,5538992919.0,356038367.0,45601940769.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị còn lại,Giá trị quyền sử dụng đất > Giá trị còn lại,Giá trị còn lại,188.097.456.875,,,179.506.934.323,188097456875.0,,,179506934323.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,184.689.888.875,,,179.506.934.323,184689888875.0,,,179506934323.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất > Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,3.407.568.000,,,-,3407568000.0,,,
