row_label_raw,row_label_full,col_0,col_1,31/12/2020 > Giá trị,31/12/2020 > Dự phòng,01/01/2020 > Giá trị,01/01/2020 > Dự phòng,numeric__col_1,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Dự phòng,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Dự phòng
a),a),a),Ngắn hạn,49.404.915.861,(5.100.000.000),18.446.670.618,(5.100.000.000),,49404915861.0,-5100000000.0,18446670618.0,-5100000000.0
a),a),a),Tạm ứng,94.995.500,-,3.340.906.167,-,,94995500.0,,3340906167.0,
a),a),a),Đặng Văn Hảo,-,-,3.107.603.167,-,,,,3107603167.0,
a),a),a),Các đối tượng khác,94.995.500,-,233.303.000,-,,94995500.0,,233303000.0,
a),a),a),"Cầm cố, ký cược, ký quỹ",22.611.355.652,(5.100.000.000),5.196.355.652,(5.100.000.000),,22611355652.0,-5100000000.0,5196355652.0,-5100000000.0
a),a),a),Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,(5.100.000.000),5.100.000.000,(5.100.000.000),,5100000000.0,-5100000000.0,5100000000.0,-5100000000.0
a),a),a),Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),2.720.000.000,-,-,-,,2720000000.0,,,
a),a),a),Sở Kế hoạch và Đầu tư tỉnh Kiên Giang (3),14.715.000.000,-,-,-,,14715000000.0,,,
a),a),a),Các đối tượng khác,76.355.652,-,96.355.652,-,,76355652.0,,96355652.0,
a),a),a),Lãi dự thu,2.992.274.655,-,287.827.397,-,,2992274655.0,,287827397.0,
a),a),a),Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,1.429.547.945,-,-,-,,1429547945.0,,,
a),a),a),Công ty CP Đầu tư và Phát triển Phú Quốc,1.171.804.793,-,-,-,,1171804793.0,,,
a),a),a),Công ty TNHH MTV Phú Kiên Phú Quốc,94.765.753,-,-,-,,94765753.0,,,
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân,296.156.164,-,287.827.397,-,,296156164.0,,287827397.0,
a),a),a),Phải thu khác,23.528.507.514,-,9.443.798.862,-,,23528507514.0,,9443798862.0,
a),a),a),Công ty CP Đầu tư và Phát triển Phú Quốc (4),17.450.505.160,-,6.440.725.000,-,,17450505160.0,,6440725000.0,
a),a),a),Các đối tượng khác,6.078.002.354,-,3.003.073.862,-,,6078002354.0,,3003073862.0,
a),a),a),Dự nợ phải trả khác,177.782.540,-,177.782.540,-,,177782540.0,,177782540.0,
b),b),b),Dài hạn,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Phải thu khác,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Ban đến bù giải phóng mặt bằng Quốc Oai (5),1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Cộng,51.096.999.861,(5.100.000.000),20.138.754.618,(5.100.000.000),,51096999861.0,-5100000000.0,20138754618.0,-5100000000.0
