row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng cổ phần,Số cuối năm > Giá trị vốn góp VND,Số đầu năm > Số lượng cổ phần,Số đầu năm > Giá trị vốn góp VND,numeric__Số cuối năm > Số lượng cổ phần,numeric__Số cuối năm > Giá trị vốn góp VND,numeric__Số đầu năm > Số lượng cổ phần,numeric__Số đầu năm > Giá trị vốn góp VND
Cổ phiếu đã phát hành,Cổ phiếu đã phát hành,Cổ phiếu đã phát hành,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu đã phát hành và được góp vốn đầy đủ,Cổ phiếu đã phát hành và được góp vốn đầy đủ,Cổ phiếu đã phát hành và được góp vốn đầy đủ,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
