row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải trả chi phí đền bù giải tỏa,Ngắn hạn > Phải trả chi phí đền bù giải tỏa,Phải trả chi phí đền bù giải tỏa,68.503.861.216,119.070.189.201,68503861216.0,119070189201.0
Phải trả về cổ phần hóa,Ngắn hạn > Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,34.322.722.979,34.322.722.979,34322722979.0,34322722979.0
Lệ phí trước bạ và phí bảo trì chung cư,Ngắn hạn > Lệ phí trước bạ và phí bảo trì chung cư,Lệ phí trước bạ và phí bảo trì chung cư,25.880.017.386,25.709.262.748,25880017386.0,25709262748.0
Phải trả góp vốn hợp tác kinh doanh,Ngắn hạn > Phải trả góp vốn hợp tác kinh doanh,Phải trả góp vốn hợp tác kinh doanh,22.397.984.922,2.754.990.488,22397984922.0,2754990488.0
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,572.335.205,74.309.873.205,572335205.0,74309873205.0
Khác,Ngắn hạn > Khác,Khác,12.473.015.952,16.500.840.543,12473015952.0,16500840543.0
,,,164.149.937.660,272.667.879.164,164149937660.0,272667879164.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
"Nhận ký quỹ, ký cược","Dải hạn > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",469.393.801,817.302.076,469393801.0,817302076.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,164.619.331.461,273.485.181.240,164619331461.0,273485181240.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho các bên khác,Trong đó: > Phải trả cho các bên khác,Phải trả cho các bên khác,149.309.796.539,196.175.350.676,149309796539.0,196175350676.0
Phải trả khác cho các bên liên quan(Thuyết minh số 31),Trong đó: > Phải trả khác cho các bên liên quan(Thuyết minh số 31),Phải trả khác cho các bên liên quan(Thuyết minh số 31),15.309.534.922,77.309.830.564,15309534922.0,77309830564.0
