row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý",713.556.130.605,932.451.084.828,713556130605.0,932451084828.0
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,3.852.855.231.576,4.087.881.039.948,3852855231576.0,4087881039948.0
Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,21.131.371.234.704,15.188.562.087.708,21131371234704.0,15188562087708.0
,,,25.697.782.596.885,20.208.894.212.484,25697782596885.0,20208894212484.0
