row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),Đầu tư vào công ty con (i),25.000.000.000,25.000.000.000,25000000000.0,25000000000.0
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,-,22.540.000.000,,22540000000.0
Dự phòng giảm giá đầu tư dài hạn (ii),Dự phòng giảm giá đầu tư dài hạn (ii),Dự phòng giảm giá đầu tư dài hạn (ii),-,(19.634.753.450),,-19634753450.0
,,,25.000.000.000,27.905.246.550,25000000000.0,27905246550.0
