row_label_raw,row_label_full,Số phải nộpđầu nămVND,Phát sinh trong năm > Số phải nộpVND,Phát sinh trong năm > Số đã nộpVND,Số phải nộpcuối nămVND,numeric__Phát sinh trong năm > Số phải nộpVND,numeric__Phát sinh trong năm > Số đã nộpVND,numeric__Số phải nộpcuối nămVND
49.762.320.850,49.762.320.850,49.762.320.850,133.094.294.442,(150.104.191.978),32.752.423.314,133094294442.0,-150104191978.0,32752423314.0
381.580.224.510,381.580.224.510,381.580.224.510,1.113.453.295.381,(1.154.126.880.549),340.906.639.342,1113453295381.0,-1154126880549.0,340906639342.0
11.779.599.302,11.779.599.302,11.779.599.302,115.436.426.237,(117.757.434.291),9.458.591.248,115436426237.0,-117757434291.0,9458591248.0
2.822.021.539,2.822.021.539,2.822.021.539,17.026.602.260,(19.073.140.694),775.483.105,17026602260.0,-19073140694.0,775483105.0
-,-,-,66.176.727,(66.176.727),-,66176727.0,-66176727.0,
-,-,-,137.500.000,(137.500.000),-,137500000.0,-137500000.0,
445.944.166.201,445.944.166.201,445.944.166.201,1.379.214.295.047,(1.441.265.324.239),383.893.137.009,1379214295047.0,-1441265324239.0,383893137009.0
