row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,44.851.823.600.346,36.839.561.515.763,44851823600346.0,36839561515763.0
Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,3.483.172.140.363,3.985.463.405.062,3483172140363.0,3985463405062.0
Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,36.515.936.288.832,29.835.047.158.512,36515936288832.0,29835047158512.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,4.852.715.171.151,3.019.050.952.189,4852715171151.0,3019050952189.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,50.781.982.337.987,46.041.388.074.251,50781982337987.0,46041388074251.0
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,3.197.783.908.446,4.442.171.657.937,3197783908446.0,4442171657937.0
,,,98.831.589.846.779,87.323.121.247.951,98831589846779.0,87323121247951.0
