row_label_raw,row_label_full,col_0,col_1,Năm nay,Năm trước,numeric__col_1,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,Tổng số nhân viên bình quân (người),5.649,5.738,,5649.0,5738.0
II.,II.,II.,Thu nhập của nhân viên (VND),,,,,
,,,1. Tổng quỹ lương,1.257.003.278.727,1.115.836.600.100,,1257003278727.0,1115836600100.0
,,,2. Thường,411.114.211.000,358.813.341.061,,411114211000.0,358813341061.0
,,,3. Tổng thu nhập (1+2),1.668.117.489.727,1.474.649.941.161,,1668117489727.0,1474649941161.0
,,,4. Tiền lương bình quân tháng (VND/người/tháng),18.543.153,16.205.365,,18543153.0,16205365.0
,,,5. Thu nhập bình quân tháng (VND/người/tháng),24.607.858,21.416.433,,24607858.0,21416433.0
