row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,
- Bằng VND,Tiền gửi không kỳ hạn > - Bằng VND,- Bằng VND,222.871.836.733,32.147.396.649,222871836733.0,32147396649.0
- Bằng ngoại tệ,Tiền gửi không kỳ hạn > - Bằng ngoại tệ,- Bằng ngoại tệ,395.059.397.971,345.654.691.059,395059397971.0,345654691059.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
- Bằng VND,Tiền gửi có kỳ hạn > - Bằng VND,- Bằng VND,11.452.970.000.000,10.867.947.500.000,11452970000000.0,10867947500000.0
- Bằng ngoại tệ,Tiền gửi có kỳ hạn > - Bằng ngoại tệ,- Bằng ngoại tệ,9.060.470.000.000,3.942.812.500.000,9060470000000.0,3942812500000.0
,,,21.131.371.234.704,15.188.562.087.708,21131371234704.0,15188562087708.0
