row_label_raw,row_label_full,col_0,Thuyết minh,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Thuyết minh,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,,42.600.030.887,38.300.974.448,,42600030887.0,38300974448.0
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,,94.030.596.340.407,56.035.266.847.629,,94030596340407.0,56035266847629.0
Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,,697.191.073.518,1.130.805.012.431,,697191073518.0,1130805012431.0
Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,,697.472.268.945,1.129.385.070.000,,697472268945.0,1129385070000.0
Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,,92.635.932.997.944,53.775.076.765.198,,92635932997944.0,53775076765198.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,,7.179.506.465.072,2.770.646.675.242,,7179506465072.0,2770646675242.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,,10.490.097.639.142,13.535.561.400.761,,10490097639142.0,13535561400761.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,,2.755.100.000.000,2.487.982.585.463,,2755100000000.0,2487982585463.0
,,,39,114.497.900.475.508,74.867.758.483.543,39.0,114497900475508.0,74867758483543.0
