row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,8.177.930.446.159,5.612.489.799.981,8177930446159.0,5612489799981.0
Trong đó:,Trong đó:,Trong đó:,,,,
"- Chỉ phí xây dựng cơ bản dở dang và mua sắm tài sản cố định (""TSCĐ"")","Trong đó: > - Chỉ phí xây dựng cơ bản dở dang và mua sắm tài sản cố định (""TSCĐ"")","- Chỉ phí xây dựng cơ bản dở dang và mua sắm tài sản cố định (""TSCĐ"")",1.656.750.770.246,1.718.781.687.006,1656750770246.0,1718781687006.0
- Các khoản phải thu khác,Trong đó: > - Các khoản phải thu khác,- Các khoản phải thu khác,6.521.179.675.913,3.893.708.112.975,6521179675913.0,3893708112975.0
"Các khoản lãi, phí phải thu","Trong đó: > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",1.460.394.782.927,1.519.027.836.647,1460394782927.0,1519027836647.0
Tài sản Có khác,Trong đó: > Tài sản Có khác,Tài sản Có khác,546.574.510.432,296.108.942.333,546574510432.0,296108942333.0
Dự phòng rủi ro cho các tài sản có khác,Trong đó: > Dự phòng rủi ro cho các tài sản có khác,Dự phòng rủi ro cho các tài sản có khác,(4.800.000.000),(4.800.000.000),-4800000000.0,-4800000000.0
,,,10.180.099.739.518,7.422.826.578.961,10180099739518.0,7422826578961.0
