row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
"Giá vốn hoạt động xây lắp, cung cấp thiết bị điện và xây dựng hạ tầng khu công nghiệp","Giá vốn hoạt động xây lắp, cung cấp thiết bị điện và xây dựng hạ tầng khu công nghiệp","Giá vốn hoạt động xây lắp, cung cấp thiết bị điện và xây dựng hạ tầng khu công nghiệp",2.372.274.698.716,4.346.622.956.257,2372274698716.0,4346622956257.0
Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,1.048.752.856.813,591.583.389.885,1048752856813.0,591583389885.0
Giá vốn cho thuê bất động sản đầu tư,Giá vốn cho thuê bất động sản đầu tư,Giá vốn cho thuê bất động sản đầu tư,8.699.335.901,8.925.577.774,8699335901.0,8925577774.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,99.433.178.443,14.842.513.324,99433178443.0,14842513324.0
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,724.542.698.502,753.927.624.279,724542698502.0,753927624279.0
"Giá vốn bán hàng hóa, vật tư","Giá vốn bán hàng hóa, vật tư","Giá vốn bán hàng hóa, vật tư",976.253.338.260,933.213.028.354,976253338260.0,933213028354.0
"Giá vốn khai thác, vận hành Khu Công nghiệp","Giá vốn khai thác, vận hành Khu Công nghiệp","Giá vốn khai thác, vận hành Khu Công nghiệp",475.527.762.175,66.215.473.545,475527762175.0,66215473545.0
Giá vốn bán khoáng sản,Giá vốn bán khoáng sản,Giá vốn bán khoáng sản,465.085.438.294,-,465085438294.0,
Giá vốn khác(Hoàn nhập)/trích lập dự phòng giảm giá hàng tồn kho,Giá vốn khác(Hoàn nhập)/trích lập dự phòng giảm giá hàng tồn kho,Giá vốn khác(Hoàn nhập)/trích lập dự phòng giảm giá hàng tồn kho,31.282.682.219(7.716.745.172),40.677.367.9667.087.593.461,,4.067736796670876e+20
,,,6.194.135.244.151,6.763.095.524.845,6194135244151.0,6763095524845.0
