row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2023VND,1/1/2023VND,,
Siemens Energy Limited Company,Siemens Energy Limited Company,Siemens Energy Limited Company,96.229.903.174,-,96229903174.0,
Công ty Cổ phần Thịnh Cường,Công ty Cổ phần Thịnh Cường,Công ty Cổ phần Thịnh Cường,83.134.119.522,36.141.651.330,83134119522.0,36141651330.0
Tổng Công ty Khoáng sản TKV - CTCP,Tổng Công ty Khoáng sản TKV - CTCP,Tổng Công ty Khoáng sản TKV - CTCP,73.920.000.000,-,73920000000.0,
"Zhongtian Technology Submarine Cable Co., Ltd.","Zhongtian Technology Submarine Cable Co., Ltd.","Zhongtian Technology Submarine Cable Co., Ltd.",-,124.684.713.236,,124684713236.0
Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,-,88.085.345.260,,88085345260.0
Khác,Khác,Khác,795.317.927.051,1.036.050.052.686,795317927051.0,1036050052686.0
,,,1.048.601.949.747,1.284.961.762.512,1048601949747.0,1284961762512.0
