row_label_raw,row_label_full,col_0,2023VND,numeric__2023VND
Giá gốc,Giá gốc,Giá gốc,Giá gốc,
Số dư đầu năm và cuối năm,Giá gốc > Số dư đầu năm và cuối năm,Số dư đầu năm và cuối năm,440.096.768.989,440096768989.0
Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,
Số dư đầu năm,Giá trị phân bổ lũy kế > Số dư đầu năm,Số dư đầu năm,188.660.357.173,188660357173.0
Phân bổ trong năm,Giá trị phân bổ lũy kế > Phân bổ trong năm,Phân bổ trong năm,35.094.373.829,35094373829.0
Số dư cuối năm,Giá trị phân bổ lũy kế > Số dư cuối năm,Số dư cuối năm,223.754.731.002,223754731002.0
Giá trị ghi sổ,Giá trị ghi sổ,Giá trị ghi sổ,Giá trị ghi sổ,
Số dư đầu năm,Giá trị ghi sổ > Số dư đầu năm,Số dư đầu năm,251.436.411.816,251436411816.0
Số dư cuối năm,Giá trị ghi sổ > Số dư cuối năm,Số dư cuối năm,216.342.037.987,216342037987.0
