row_label_raw,row_label_full,col_0,2023,2022,2022Theo báo cáotrước đây,numeric__2023,numeric__2022,numeric__2022Theo báo cáotrước đây
,,,,Đã điều chỉnh lại,,,,
Lợi nhuận thuần trong năm (VND),Lợi nhuận thuần trong năm (VND),Lợi nhuận thuần trong năm (VND),139.972.323.571,459.825.388.155,459.825.388.155,139972323571.0,459825388155.0,459825388155.0
"Số phân bổ vào quỹ khen thưởng,phúc lợi ước tính (VND) (*)","Số phân bổ vào quỹ khen thưởng,phúc lợi ước tính (VND) (*)","Số phân bổ vào quỹ khen thưởng,phúc lợi ước tính (VND) (*)",(13.997.232.357),(70.711.269.837),(49.074.558.865),-13997232357.0,-70711269837.0,-49074558865.0
Lợi nhuận thuần thuộc về cổ đông phổthông (VND),Lợi nhuận thuần thuộc về cổ đông phổthông (VND),Lợi nhuận thuần thuộc về cổ đông phổthông (VND),125.975.091.214,389.114.118.318,410.750.829.290,125975091214.0,389114118318.0,410750829290.0
Số lượng bình quân gia quyền củacổ phiếu phổ thông lưu hành trongnăm (số cổ phiếu),Số lượng bình quân gia quyền củacổ phiếu phổ thông lưu hành trongnăm (số cổ phiếu),Số lượng bình quân gia quyền củacổ phiếu phổ thông lưu hành trongnăm (số cổ phiếu),310.995.558,310.995.558,270.433.002,310995558.0,310995558.0,270433002.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),405,1.251,1.519,405.0,1251.0,1519.0
