row_label_raw,row_label_full,"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(474.556.898.735),(1.728.786.877.736),numeric__21,numeric__(474.556.898.735),numeric__(1.728.786.877.736)
"Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác","Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác","Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",22,168.210.675.156,3.215.091.330,22.0,168210675156.0,3215091330.0
Tiền chi cho vay và gửi tiền gửi có kỳ hạn trên ba tháng,Tiền chi cho vay và gửi tiền gửi có kỳ hạn trên ba tháng,Tiền chi cho vay và gửi tiền gửi có kỳ hạn trên ba tháng,23,(1.047.101.801.345),(947.275.404.425),23.0,-1047101801345.0,-947275404425.0
"Tiền thu hồi cho vay, nhận lại tiền gửi có kỳ hạn trên ba tháng","Tiền thu hồi cho vay, nhận lại tiền gửi có kỳ hạn trên ba tháng","Tiền thu hồi cho vay, nhận lại tiền gửi có kỳ hạn trên ba tháng",24,1.239.957.199.980,349.354.673.634,24.0,1239957199980.0,349354673634.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,(68.400.000.000),(1.543.035.543.694),25.0,-68400000000.0,-1543035543694.0
Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,26,28.472.376.468,-,26.0,28472376468.0,
"Tiền thu lãi tiền gửi, cổ tức và nhận phân phối lợi nhuận","Tiền thu lãi tiền gửi, cổ tức và nhận phân phối lợi nhuận","Tiền thu lãi tiền gửi, cổ tức và nhận phân phối lợi nhuận",27,98.803.414.042,58.072.541.362,27.0,98803414042.0,58072541362.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(54.615.034.434),(3.808.455.519.529),30.0,-54615034434.0,-3808455519529.0
