row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2023 VND,1/1/2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2023 VND,numeric__1/1/2023 VND
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,15,145.675.172.322,271.049.265.804,230.0,15.0,145675172322.0,271049265804.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,558.088.029.012,681.352.966.331,231.0,,558088029012.0,681352966331.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(412.412.856.690),(410.303.700.527),232.0,,-412412856690.0,-410303700527.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,107.818.401.504,1.375.792.992.689,240.0,,107818401504.0,1375792992689.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,16,107.818.401.504,1.375.792.992.689,242.0,16.0,107818401504.0,1375792992689.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,1.606.569.505.763,1.538.001.129.454,250.0,,1606569505763.0,1538001129454.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,6(b),1.605.353.748.672,1.536.564.981.744,252.0,,1605353748672.0,1536564981744.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,6(c),4.821.770.000,4.821.770.000,253.0,,4821770000.0,4821770000.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(3.606.012.909),(3.385.622.290),254.0,,-3606012909.0,-3385622290.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,731.576.123.215,744.308.367.701,260.0,,731576123215.0,744308367701.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,17(b),478.808.935.599,448.753.359.961,261.0,,478808935599.0,448753359961.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,18,34.226.534.092,40.710.658.667,262.0,18.0,34226534092.0,40710658667.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,2.198.615.537,3.407.937.257,263.0,,2198615537.0,3407937257.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,19,216.342.037.987,251.436.411.816,269.0,19.0,216342037987.0,251436411816.0
TỔNG CỘNG TÀI SẢN (270 = 100 + 200),TỔNG CỘNG TÀI SẢN (270 = 100 + 200),TỔNG CỘNG TÀI SẢN (270 = 100 + 200),270,,20.234.797.569.414,21.754.413.518.378,270.0,,20234797569414.0,21754413518378.0
