row_label_raw,row_label_full,col_0,2022,2022_1,2022_2,numeric__2022,numeric__2022_1,numeric__2022_2
,,,Theo báo cáo trước đây VND,Điều chỉnh VND,Đã điều chỉnh lại VND,,,
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.519,(268),1.251,1519.0,-268.0,1251.0
