row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chi phí sửa chữa tài sản VND,Tiền thuê đất trả trước VND,Chi phí giải phóng mặt bằng của các nhà máy thủy điện (*) VND,Chi phí giải phóng mặt bằng của các nhà máy điện gió VND,Quyền sử dụng khu đất 120 Định Công VND,Chi phí thuê hạ tầng VND,Chi phí trả trước dài hạn khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí sửa chữa tài sản VND,numeric__Tiền thuê đất trả trước VND,numeric__Chi phí giải phóng mặt bằng của các nhà máy thủy điện (*) VND,numeric__Chi phí giải phóng mặt bằng của các nhà máy điện gió VND,numeric__Quyền sử dụng khu đất 120 Định Công VND,numeric__Chi phí thuê hạ tầng VND,numeric__Chi phí trả trước dài hạn khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,7.170.617.202,9.986.867.216,9.762.724.719,119.348.023.669,12.227.588.165,196.979.084.510,63.757.979.476,29.520.475.004,448.753.359.961,7170617202.0,9986867216.0,9762724719.0,119348023669.0,12227588165.0,196979084510.0,63757979476.0,29520475004.0,448753359961.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,5.370.320.293,13.170.728.590,-,-,-,-,-,38.358.095.728,56.899.144.611,5370320293.0,13170728590.0,,,,,,38358095728.0,56899144611.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(6.538.171.057),(7.694.088.028),(79.764.464),(2.941.642.855),(248.432.575),(4.050.983.743),(1.658.424.548),(42.444.987.498),(65.656.494.768),-6538171057.0,-7694088028.0,-79764464.0,-2941642855.0,-248432575.0,-4050983743.0,-1658424548.0,-42444987498.0,-65656494768.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,2.070.561.993,-,-,-,-,-,-,42.174.372.524,44.244.934.517,2070561993.0,,,,,,,42174372524.0,44244934517.0
Phân loại lại,Phân loại lại,Phân loại lại,(501.794.409),212.519.340,-,-,-,-,-,289.275.069,-,-501794409.0,212519340.0,,,,,,289275069.0,
Điều chính theo quyết toán dự án,Điều chính theo quyết toán dự án,Điều chính theo quyết toán dự án,-,-,-,(5.336.558.508),-,-,-,-,(5.336.558.508),,,,-5336558508.0,,,,,-5336558508.0
Điều chính khác,Điều chính khác,Điều chính khác,(95.450.214),-,-,-,-,-,-,-,(95.450.214),-95450214.0,,,,,,,,-95450214.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,7.476.083.808,15.676.027.118,9.682.960.255,111.069.822.306,11.979.155.590,192.928.100.767,62.099.554.928,67.897.230.827,478.808.935.599,7476083808.0,15676027118.0,9682960255.0,111069822306.0,11979155590.0,192928100767.0,62099554928.0,67897230827.0,478808935599.0
