row_label_raw,row_label_full,Tên công ty,Nơi đăng ký hoạt động,Số lượng cổ phần nằm giữ,Tỷ lệ phần sở hữu,Tỷ lệ quyền biểu quyết nằm giữ,Hoạt động chính,numeric__Nơi đăng ký hoạt động,numeric__Số lượng cổ phần nằm giữ,numeric__Tỷ lệ phần sở hữu,numeric__Tỷ lệ quyền biểu quyết nằm giữ,numeric__Hoạt động chính
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,"Tăng 3, Tòa nhà Phú Mỹ, Số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TP. Hồ Chí Minh",67.320.000,"64,92%","64,92%","Kinh doanh vận tải đầu thô, cho thuê phương tiện vận tải, dịch vụ môi giới tàu biển, đại lý hàng hải, cung ứng tàu biển, sửa chữa tàu biển.",,67320000.0,0.6492,0.6492,
Công ty Cổ phần Vận tải Xăng dầu Phương Nam (*),Công ty Cổ phần Vận tải Xăng dầu Phương Nam (*),Công ty Cổ phần Vận tải Xăng dầu Phương Nam (*),"Tăng 6, Tòa nhà Phú Mỹ, Số 43 Mạc Đĩnh Chi, Phường Sài Gòn, TP. Hồ Chí Minh",40.563.200,"69,63%","53,75%","Kinh doanh vận tải xăng dầu bằng đường biển, đại lý kinh doanh xăng dầu, đại lý hàng hải, dịch vụ môi giới, cung ứng, sửa chữa tàu biển và cho thuê phương tiện vận tải.",,40563200.0,0.6962999999999999,0.5375,
