row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Thu nhập tài chính,Thu nhập tài chính,Thu nhập tài chính,Thu nhập tài chính,Thu nhập tài chính,,
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Thu nhập tài chính > Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,44.753.078.197,59.974.153.462,44753078197.0,59974153462.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,Thu nhập khác > Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty con,15.177.441.087,30.784.812.959,15177441087.0,30784812959.0
Tổng Công ty Khí Việt Nam và các công ty con,Thu nhập khác > Tổng Công ty Khí Việt Nam và các công ty con,Tổng Công ty Khí Việt Nam và các công ty con,-,8.590.190.081,,8590190081.0
Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Thu nhập khác > Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,45.000.000,210.000.000,45000000.0,210000000.0
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Tổng Công ty Khí Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Khí Việt Nam và các công ty con,Tổng Công ty Khí Việt Nam và các công ty con,1.118.819.728.616,605.704.091.548,1118819728616.0,605704091548.0
Công ty Cổ phần Kinh doanh Khí Miền Nam,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,130.189.865.371,-,130189865371.0,
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,122.397.211.281,115.064.720.295,122397211281.0,115064720295.0
Công ty Cổ phần Lộc hóa dầu Bình Sơn,Mua hàng và dịch vụ > Công ty Cổ phần Lộc hóa dầu Bình Sơn,Công ty Cổ phần Lộc hóa dầu Bình Sơn,99.052.887.126,80.437.218.547,99052887126.0,80437218547.0
Liên Doanh Việt Nga - Vietsovpetro,Mua hàng và dịch vụ > Liên Doanh Việt Nga - Vietsovpetro,Liên Doanh Việt Nga - Vietsovpetro,73.757.919.940,55.748.227.750,73757919940.0,55748227750.0
Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Mua hàng và dịch vụ > Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,18.125.348.770,12.602.404.148,18125348770.0,12602404148.0
Công ty Công nghiệp tàu thủy Dung Quất,Mua hàng và dịch vụ > Công ty Công nghiệp tàu thủy Dung Quất,Công ty Công nghiệp tàu thủy Dung Quất,-,10.715.334.180,,10715334180.0
Tổng Công ty Thăm dò Khai thác Dầu khí và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Thăm dò Khai thác Dầu khí và các công ty con,Tổng Công ty Thăm dò Khai thác Dầu khí và các công ty con,19.512.745.456,8.813.150.000,19512745456.0,8813150000.0
Tổng Công ty Dầu Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Dầu Việt Nam và các công ty con,Tổng Công ty Dầu Việt Nam và các công ty con,12.887.737.321,3.797.720.584,12887737321.0,3797720584.0
Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty con,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty con,2.809.173.704,3.141.260.041,2809173704.0,3141260041.0
Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí và các công ty con,Tổng Công ty Bảo dưỡng Sửa chữa Công trình Dầu khí và các công ty con,2.989.383.116,2.824.263.555,2989383116.0,2824263555.0
Trường Cao đẳng nghề Dầu khí,Mua hàng và dịch vụ > Trường Cao đẳng nghề Dầu khí,Trường Cao đẳng nghề Dầu khí,276.880.000,217.900.000,276880000.0,217900000.0
Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,Chi phí lãi vay và lãi trả chậm,,
Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Chi phí lãi vay và lãi trả chậm > Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,15.024.284.374,19.189.125.611,15024284374.0,19189125611.0
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Chi phí lãi vay và lãi trả chậm > Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,6.470.053.279,10.563.568.712,6470053279.0,10563568712.0
Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,Cổ tức đã công bố và chi trả,,
Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Cổ tức đã công bố và chi trả > Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp – Năng lượng Quốc gia Việt Nam,-,54.471.942.300,,54471942300.0
