row_label_raw,row_label_full,col_0,Dự phòngVND,Chỉ phítrích trướcVND,KhácVND,Tổng cộngVND,numeric__Dự phòngVND,numeric__Chỉ phítrích trướcVND,numeric__KhácVND,numeric__Tổng cộngVND
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,51.087.528.220,-,13.776.754.823,64.864.283.043,51087528220.0,,13776754823.0,64864283043.0
Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,(9.536.555.243),5.770.100,7.672.514.352,(1.858.270.791),-9536555243.0,5770100.0,7672514352.0,-1858270791.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,41.550.972.977,5.770.100,21.449.269.175,63.006.012.252,41550972977.0,5770100.0,21449269175.0,63006012252.0
Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm,(211.934.016),(5.770.100),11.050.142.875,10.832.438.759,-211934016.0,-5770100.0,11050142875.0,10832438759.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,41.339.038.961,-,32.499.412.050,73.838.451.011,41339038961.0,,32499412050.0,73838451011.0
