row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,14.786.543.131.569,13.210.151.631.075,,200.0,,14786543131569.0,13210151631075.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,397.376.243.697,177.413.046.717,,210.0,,397376243697.0,177413046717.0
1.,1.,1.,Phải thu dài hạn khác,211,8,397.376.243.697,177.413.046.717,,211.0,8.0,397376243697.0,177413046717.0
II.,II.,II.,Tài sản cố định,220,,13.497.580.741.244,12.062.018.494.455,,220.0,,13497580741244.0,12062018494455.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,13.495.052.568.359,12.060.172.207.254,,221.0,12.0,13495052568359.0,12060172207254.0
1.,1.,1.,- Nguyên giá,222,,23.424.569.414.588,19.816.215.604.424,,222.0,,23424569414588.0,19816215604424.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(9.929.516.846.229),(7.756.043.397.170),,223.0,,-9929516846229.0,-7756043397170.0
2.,2.,2.,Tài sản cố định vô hình,227,,2.528.172.885,1.846.287.201,,227.0,,2528172885.0,1846287201.0
2.,2.,2.,- Nguyên giá,228,,12.940.358.011,11.097.733.611,,228.0,,12940358011.0,11097733611.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(10.412.185.126),(9.251.446.410),,229.0,,-10412185126.0,-9251446410.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,5.466.181.640,7.110.214.859,,240.0,,5466181640.0,7110214859.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,,5.466.181.640,7.110.214.859,,242.0,,5466181640.0,7110214859.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,192.354.670.486,212.733.790.272,,250.0,,192354670486.0,212733790272.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,13,146.416.903.186,146.796.022.972,,252.0,13.0,146416903186.0,146796022972.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,14,45.937.767.300,45.937.767.300,,253.0,14.0,45937767300.0,45937767300.0
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,255,6,-,20.000.000.000,,255.0,6.0,,20000000000.0
V.,V.,V.,Tài sản dài hạn khác,260,,693.765.294.502,750.876.084.772,,260.0,,693765294502.0,750876084772.0
1.,1.,1.,Chi phí trả trước dài hạn,261,11,619.926.843.491,687.718.277.579,,261.0,11.0,619926843491.0,687718277579.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,15,73.838.451.011,63.157.807.193,,262.0,15.0,73838451011.0,63157807193.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,22.308.656.455.937,19.858.153.052.749,,270.0,,22308656455937.0,19858153052749.0
