row_label_raw,row_label_full,Cổ phần,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Số lượng cổ phần đã bán ra công chúng+ Cổ phần phổ thông,Số lượng cổ phần đã bán ra công chúng+ Cổ phần phổ thông,Số lượng cổ phần đã bán ra công chúng+ Cổ phần phổ thông,469.931.235,356.012.638,469931235.0,356012638.0
Số lượng cổ phần đang lưu hành+ Cổ phần phổ thông,Số lượng cổ phần đang lưu hành+ Cổ phần phổ thông,Số lượng cổ phần đang lưu hành+ Cổ phần phổ thông,469.931.235,356.012.638,469931235.0,356012638.0
