row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối năm VND,Số đầu năm VND,Số cuối năm VND,Số đầu năm VND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),1.495.099.376.370,966.679.698.824,495.444.928.160,1.524.329.672.961,1495099376370.0,966679698824.0,495444928160.0,1524329672961.0
Euro (EUR),Euro (EUR),Euro (EUR),47.685.953.909,177.708.829,9.363.174.710,7.498.599.075,47685953909.0,177708829.0,9363174710.0,7498599075.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),34.657.204,16.871.907,11.212.407.153,10.158.700.875,34657204.0,16871907.0,11212407153.0,10158700875.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,-,1.568.493.344,339.501.099,,,1568493344.0,339501099.0
Bảng Anh (GBP),Bảng Anh (GBP),Bảng Anh (GBP),14.418.490,-,674.978.526,-,14418490.0,,674978526.0,
Na Uy Krone (NOK),Na Uy Krone (NOK),Na Uy Krone (NOK),-,-,20.587.533,-,,,20587533.0,
