row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.653.605.477.790,1.868.391.059.627,1653605477790.0,1868391059627.0
Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,(21.483.041.495),(16.992.631.587),-21483041495.0,-16992631587.0
Trừ: Các khoản điều chỉnh làm giảm lợi nhuận trước thuế khác,Trừ: Các khoản điều chỉnh làm giảm lợi nhuận trước thuế khác,Trừ: Các khoản điều chỉnh làm giảm lợi nhuận trước thuế khác,(39.089.419.262),(44.727.481.791),-39089419262.0,-44727481791.0
Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,Cộng: Các khoản chi phí không được khấu trừ,57.401.189.083,92.166.512.381,57401189083.0,92166512381.0
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,1.650.434.206.116,1.898.837.458.630,1650434206116.0,1898837458630.0
Thuế suất hiện hành,Thuế suất hiện hành,Thuế suất hiện hành,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,330.086.841.223,379.767.491.726,330086841223.0,379767491726.0
Điều chỉnh thuế thu nhập doanh nghiệp năm trước,Điều chỉnh thuế thu nhập doanh nghiệp năm trước,Điều chỉnh thuế thu nhập doanh nghiệp năm trước,5.454.273.863,17.136.936.191,5454273863.0,17136936191.0
Tổng chi phí thuế thu nhập doanh nghiệp trong năm,Tổng chi phí thuế thu nhập doanh nghiệp trong năm,Tổng chi phí thuế thu nhập doanh nghiệp trong năm,335.541.115.086,396.904.427.917,335541115086.0,396904427917.0
