row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Số cổ phần,VND,Số cổ phần,VND,,,,
Được phép phát hành,Được phép phát hành,Được phép phát hành,469.931.235,4.699.312.350.000,356.012.638,3.560.126.380.000,469931235.0,4699312350000.0,356012638.0,3560126380000.0
Đã phát hành và góp vốn đủ,Đã phát hành và góp vốn đủ,Đã phát hành và góp vốn đủ,469.931.235,4.699.312.350.000,356.012.638,3.560.126.380.000,469931235.0,4699312350000.0,356012638.0,3560126380000.0
