row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
LDG,LDG,LDG,Công ty liên kết,Vốn góp HĐHTKDDài hạnDoanh thu dịch vụBĐSDoanh thu dịch vụxây dựngThu hồi cho vayLãi từ cho vayCho vayMua 25.500.000cổ phiếu phát hànhcho cổ đôngchiến lược,141.540.118.87037.219.010.03735.683.142.80334.800.000.0004.135.666.665-,-3.258.739.26616.000.906.871-1.431.875.00034.800.000.000,,,,
Công ty Cổ phần Đầu tưXây dựng Đại Thịnh Phát(“Đại Thịnh Phát”),LDG > Công ty Cổ phần Đầu tưXây dựng Đại Thịnh Phát(“Đại Thịnh Phát”),Công ty Cổ phần Đầu tưXây dựng Đại Thịnh Phát(“Đại Thịnh Phát”),Bên liên quan,Doanh thu dịch vụxây dựng,182.436.263.854,255.000.000.000,,,182436263854.0,255000000000.0
Công ty Cổ phần Đầu tưvà Phát triểnĐịa ốcNam Sài Gòn(“Nam Sài Gòn”),LDG > Công ty Cổ phần Đầu tưvà Phát triểnĐịa ốcNam Sài Gòn(“Nam Sài Gòn”),Công ty Cổ phần Đầu tưvà Phát triểnĐịa ốcNam Sài Gòn(“Nam Sài Gòn”),Bên liên quan,Doanh thu dịch vụxây dựngChi tạm ứngLãi từ cho vayChi hộ,24.911.881.364--,-100.000.000.000430.521.89320.000.000,,,,-1.0000000000043052e+28
Nha TrangPetrol,LDG > Nha TrangPetrol,Nha TrangPetrol,Bên liên quan,Cho vayLãi từ cho vay,756.370.32012.144.139,--,,,7.563703201214414e+16,
Công ty Cổ phần Thương mại và Dịch vụ BĐSSqueen Land,LDG > Công ty Cổ phần Thương mại và Dịch vụ BĐSSqueen Land,Công ty Cổ phần Thương mại và Dịch vụ BĐSSqueen Land,Công ty liên kết,Phí dịch vụGóp vốn,--,3.722.177.594648.000.000,,,,3.722177594648e+18
Ông Nguyễn Khánh Hưng,LDG > Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Phó Chủ tịchHội đồng Quản trị (“HĐQT”),Doanh thubán căn hộTạm ứng,--,2.178.628.2161.000.000.000,,,,2.1786282161e+19
Ông Lương Trí Thảo,LDG > Ông Lương Trí Thảo,Ông Lương Trí Thảo,Thành viênHĐQT,Doanh thu bán đất,-,1.070.000.000,,,,1070000000.0
Ông Lương Trí Tú,LDG > Ông Lương Trí Tú,Ông Lương Trí Tú,Cổ đông,Doanh thubán căn hộ,-,404.725.202,,,,404725202.0
Ông Nguyễn Trường Sơn,LDG > Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Phó TổngGiám đốc(“TGD”),Doanh thu bánđất nền,-,319.758.227,,,,319758227.0
