row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,2.101.784.492.058,1.335.320.095.636,2101784492058.0,1335320095636.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,420.356.898.412,267.064.019.127,420356898412.0,267064019127.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,10.168.707.589,4.002.766.313,10168707589.0,4002766313.0
Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,2.430.954.415,3.223.895.245,2430954415.0,3223895245.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,2.291.610.022,1.462.733.793,2291610022.0,1462733793.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,746.986.423,451.257.035,746986423.0,451257035.0
Thay đổi dự phòng phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng phải thu khó đòi,Thay đổi dự phòng phải thu khó đòi,-,46.811.979,,46811979.0
Lỗ từ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ từ năm trước chuyển sang,Lỗ từ năm trước chuyển sang,(860.151.954),(248.261.852),-860151954.0,-248261852.0
Điều chỉnh hợp nhất,Các khoản điều chỉnh: > Điều chỉnh hợp nhất,Điều chỉnh hợp nhất,(3.905.990.554),32.111.581,-3905990554.0,32111581.0
Lợi nhuận từ công ty liên kết,Các khoản điều chỉnh: > Lợi nhuận từ công ty liên kết,Lợi nhuận từ công ty liên kết,(51.253.396.853),(25.602.281.537),-51253396853.0,-25602281537.0
Khác,Các khoản điều chỉnh: > Khác,Khác,(985.867.989),(533.208.403),-985867989.0,-533208403.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,378.989.749.511,249.899.843.281,378989749511.0,249899843281.0
