row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,433.804.796.676,294.965.620.501,433804796676.0,294965620501.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,206.508.964.685,151.070.985.763,206508964685.0,151070985763.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,144.108.582.624,75.892.800.125,144108582624.0,75892800125.0
- Chi phí môi giới,- Chi phí môi giới,- Chi phí môi giới,34.723.108.049,18.833.841.220,34723108049.0,18833841220.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,1.885.061.595,817.787.710,1885061595.0,817787710.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,46.579.079.723,48.350.205.683,46579079723.0,48350205683.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,345.927.634.999,248.557.710.590,345927634999.0,248557710590.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,191.820.189.632,145.237.375.908,191820189632.0,145237375908.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,65.532.558.948,45.240.350.306,65532558948.0,45240350306.0
- Chi phí lợi thế thương mại,- Chi phí lợi thế thương mại,- Chi phí lợi thế thương mại,11.458.050.111,7.313.668.965,11458050111.0,7313668965.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,7.957.907.863,5.633.856.686,7957907863.0,5633856686.0
- Chi phí dự phòng (hoàn nhập dự phòng),- Chi phí dự phòng (hoàn nhập dự phòng),- Chi phí dự phòng (hoàn nhập dự phòng),6.925.458.579,(242.054.119),6925458579.0,-242054119.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,62.233.469.866,45.374.512.844,62233469866.0,45374512844.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,779.732.431.675,543.523.331.091,779732431675.0,543523331091.0
