row_label_raw,row_label_full,Đất Xanh PremiumLDG,Bên liên quanCông tyliền kết,KhácTạm ứng,400.000.000264.450.000,-1.464.500.000,numeric__Bên liên quanCông tyliền kết,numeric__KhácTạm ứng,numeric__400.000.000264.450.000,numeric__-1.464.500.000
Ông LươngTrí Thảo,Ông LươngTrí Thảo,Ông LươngTrí Thảo,Thành viênHĐQT,Khác,552.459.000,552.459.000,,,552459000.0,552459000.0
Ông LươngTrí Thìn,Ông LươngTrí Thìn,Ông LươngTrí Thìn,Chủ tịchHĐQT,Khác,42.000.000,42.000.000,,,42000000.0,42000000.0
Ông Lương Trí Tú,Ông Lương Trí Tú,Ông Lương Trí Tú,Cổ đông,Khác,26.981.680,68.031.680,,,26981680.0,68031680.0
Ông NguyễnKhánh Hưng,Ông NguyễnKhánh Hưng,Ông NguyễnKhánh Hưng,Phó Chủ tịchHĐQT,Khác,-,200.000.000,,,,200000000.0
,,,,,1.285.890.680,2.326.990.680,,,1285890680.0,2326990680.0
