row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,1.196.045.090.689,614.431.918.057,1196045090689.0,614431918057.0
Nhận vốn góp BCC,Nhận vốn góp BCC,Nhận vốn góp BCC,375.916.635.455,-,375916635455.0,
- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,- Công ty TNHH Đầu tư và Phát triển Du lịch Khang Hưng,368.500.000.000,-,368500000000.0,
- Khác,- Khác,- Khác,7.416.635.455,-,7416635455.0,
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,94.486.049.253,1.188.155.009,94486049253.0,1188155009.0
Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,86.506.284.108,4.410.687.336,86506284108.0,4410687336.0
Thu hộ phí bảo trì,Thu hộ phí bảo trì,Thu hộ phí bảo trì,62.298.278.210,40.583.131.172,62298278210.0,40583131172.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",56.727.972.816,14.190.688.950,56727972816.0,14190688950.0
Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,52.358.786.778,56.525.106.105,52358786778.0,56525106105.0
- Công ty Cổ phần Đầu tư Hạ tầng và Độ thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Độ thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Độ thị Dầu khí,46.726.595.200,46.726.595.200,46726595200.0,46726595200.0
- Khác,- Khác,- Khác,5.632.191.578,9.798.510.905,5632191578.0,9798510905.0
Khác,Khác,Khác,65.650.543.660,21.755.387.176,65650543660.0,21755387176.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.989.989.640.969,753.085.073.805,1989989640969.0,753085073805.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,1.988.703.750.289,750.758.083.125,1988703750289.0,750758083125.0
Phải trả bên liên quan (Thuyết minh số 34),Trong đó: > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),1.285.890.680,2.326.990.680,1285890680.0,2326990680.0
