row_label_raw,row_label_full,Stt,Tên công ty con,numeric__Tên công ty con
14,14,14,Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,
15,15,15,Công ty TNHH MTV Cao su Hà Tĩnh,
16,16,16,Công ty TNHH MTV Cao su Hương Khê - Hà Tĩnh,
17,17,17,Công ty TNHH MTV Cao su Thanh Hóa,
18,18,18,Công ty TNHH MTV Cao su Quảng Trị,
19,19,19,Công ty TNHH MTV Cao su Bình Thuận,
20,20,20,Công ty TNHH MTV Cao su Quảng Ngãi,
