row_label_raw,row_label_full,05.2. Phải thu về cho vay dài hạn,31/12/2018,01/06/2018,numeric__31/12/2018,numeric__01/06/2018
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,64.615.327.342,79.576.401.001,64615327342.0,79576401001.0
Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,0,0,0.0,0.0
Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,959.102.026.916,994.546.117.634,959102026916.0,994546117634.0
- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,51.916.359.215,51.916.359.215,51916359215.0,51916359215.0
- Cho vay khách hàng,- Cho vay khách hàng,- Cho vay khách hàng,907.185.667.701,942.629.758.419,907185667701.0,942629758419.0
Cộng,Cộng,Cộng,1.023.717.354.258,1.074.122.518.635,1023717354258.0,1074122518635.0
