row_label_raw,row_label_full,a. Tài sản tài chính,Đầu năm,Đầu năm_1,Cuối năm,Cuối năm_1,numeric__Đầu năm,numeric__Đầu năm_1,numeric__Cuối năm,numeric__Cuối năm_1
a. Tài sản tài chính,a. Tài sản tài chính,a. Tài sản tài chính,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Tiền và tương đương tiền,a. Tài sản tài chính > Tiền và tương đương tiền,Tiền và tương đương tiền,4.519.257.499.380,0,5.159.740.351.097,0,4519257499380.0,0.0,5159740351097.0,0.0
"Phải thu khách hàng, phải thu khác","a. Tài sản tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",3.261.266.531.163,(106.899.817.409),4.000.652.915.665,(652.330.085.540),3261266531163.0,-106899817409.0,4000652915665.0,-652330085540.0
Các khoản cho vay,a. Tài sản tài chính > Các khoản cho vay,Các khoản cho vay,1.076.575.794.867,0,1.036.510.473.391,0,1076575794867.0,0.0,1036510473391.0,0.0
Đầu tư ngắn hạn,a. Tài sản tài chính > Đầu tư ngắn hạn,Đầu tư ngắn hạn,5.523.975.816.386,(4.486.077.020),5.482.592.748.498,(7.826.777.990),5523975816386.0,-4486077020.0,5482592748498.0,-7826777990.0
Đầu tư dài hạn,a. Tài sản tài chính > Đầu tư dài hạn,Đầu tư dài hạn,3.154.661.134.597,(3.059.950.000),3.628.161.467.008,(17.795.619.392),3154661134597.0,-3059950000.0,3628161467008.0,-17795619392.0
Cộng,a. Tài sản tài chính > Cộng,Cộng,17.535.736.776.393,(114.445.844.429),19.307.657.955.659,(677.952.482.922),17535736776393.0,-114445844429.0,19307657955659.0,-677952482922.0
