row_label_raw,row_label_full,Tại ngày đầu năm,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Tổng cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
"Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",3.226.327.356.719,271.230.519.107,0,3.497.557.875.826,3226327356719.0,271230519107.0,0.0,3497557875826.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,344.681.980.173,29.539.154.137,0,374.221.134.310,344681980173.0,29539154137.0,0.0,374221134310.0
Vay và nợ,Vay và nợ,Vay và nợ,3.431.775.143.693,4.112.294.478.631,6.091.778.745.550,13.635.848.367.874,3431775143693.0,4112294478631.0,6091778745550.0,13635848367874.0
Cộng,Cộng,Cộng,7.002.784.480.585,4.413.064.151.875,6.091.778.745.550,17.507.627.378.010,7002784480585.0,4413064151875.0,6091778745550.0,17507627378010.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Tổng cộng,,,,
"Phải trả người bán, phải trả khác","Tại ngày cuối năm > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",2.931.283.964.410,408.880.016.617,0,3.340.163.981.027,2931283964410.0,408880016617.0,0.0,3340163981027.0
Chi phí phải trả,Tại ngày cuối năm > Chi phí phải trả,Chi phí phải trả,306.927.154.940,57.734.946.254,0,364.662.101.194,306927154940.0,57734946254.0,0.0,364662101194.0
Vay và nợ,Tại ngày cuối năm > Vay và nợ,Vay và nợ,3.367.803.433.696,3.939.866.871.668,6.091.778.745.550,13.399.449.050.914,3367803433696.0,3939866871668.0,6091778745550.0,13399449050914.0
Cộng,Tại ngày cuối năm > Cộng,Cộng,6.606.014.553.046,4.406.481.834.539,6.091.778.745.550,17.104.275.133.135,6606014553046.0,4406481834539.0,6091778745550.0,17104275133135.0
