row_label_raw,row_label_full,col_0,Từ ngày 01/06/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/05/2018,numeric__Từ ngày 01/06/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/05/2018
16. Lợi thế thương mại,16. Lợi thế thương mại,16. Lợi thế thương mại,,,,
- Lợi thế thương mại đầu kỳ,16. Lợi thế thương mại > - Lợi thế thương mại đầu kỳ,- Lợi thế thương mại đầu kỳ,37.328.499.065,41.445.819.192,37328499065.0,41445819192.0
- Lợi thế thương mại đã phân bổ trong kỳ,16. Lợi thế thương mại > - Lợi thế thương mại đã phân bổ trong kỳ,- Lợi thế thương mại đã phân bổ trong kỳ,(5.773.463.702),(4.117.320.127),-5773463702.0,-4117320127.0
Lợi thế thương mại cuối kỳ,16. Lợi thế thương mại > Lợi thế thương mại cuối kỳ,Lợi thế thương mại cuối kỳ,31.555.035.363,37.328.499.065,31555035363.0,37328499065.0
