row_label_raw,row_label_full,Chỉ tiêu > Số dư tại 01/01/2018,Vốn góp của chủ sở hữu > 27.354.777.037.363,Thặng dư vốn cổ phần > 119.698.651.113,Vốn khác của chủ sở hữu > 10.591.025.501,Cổ phiếu quỹ > (171.922.805.110),Chênh lệch đánh giá lại tài sản > 621.137.081.814,Chênh lệch tỷ giá > 1.221.306.898.928,Quỹ đầu tư phát triển > 8.082.212.578.853,Cộng > 37.237.800.468.462,numeric__Vốn góp của chủ sở hữu > 27.354.777.037.363,numeric__Thặng dư vốn cổ phần > 119.698.651.113,numeric__Vốn khác của chủ sở hữu > 10.591.025.501,numeric__Cổ phiếu quỹ > (171.922.805.110),numeric__Chênh lệch đánh giá lại tài sản > 621.137.081.814,numeric__Chênh lệch tỷ giá > 1.221.306.898.928,numeric__Quỹ đầu tư phát triển > 8.082.212.578.853,numeric__Cộng > 37.237.800.468.462
- Tăng trong kỳ trước,- Tăng trong kỳ trước,- Tăng trong kỳ trước,1.202.812.032.913,,,,,,,1.202.812.032.913,1202812032913.0,,,,,,,1202812032913.0
- Trích lập các quỹ,- Trích lập các quỹ,- Trích lập các quỹ,,,,,,,387.322.856.269,387.322.856.269,,,,,,,387322856269.0,387322856269.0
- Tăng khác,- Tăng khác,- Tăng khác,11.442.410.929.724,48.877.338.193,5.501,64.516.827.454,,,,11.555.805.100.872,11442410929724.0,48877338193.0,5501.0,64516827454.0,,,,11555805100872.0
- Giảm khác,- Giảm khác,- Giảm khác,,(32.820.779.385),,,(2.459.990.229.644),(81.533.415.206),(5.867.762.524.068),(8.442.106.948.303),,-32820779385.0,,,-2459990229644.0,-81533415206.0,-5867762524068.0,-8442106948303.0
Số dư tại 01/06/2018,Số dư tại 01/06/2018,Số dư tại 01/06/2018,40.000.000.000.000,135.755.209.921,10.591.031.002,(107.405.977.656),(1.838.853.147.830),1.139.773.483.722,2.601.772.911.054,41.941.633.510.213,40000000000000.0,135755209921.0,10591031002.0,-107405977656.0,-1838853147830.0,1139773483722.0,2601772911054.0,41941633510213.0
- Tăng khác,- Tăng khác,- Tăng khác,,,,,349.215.500.826,268.222.118.638,234.471.349.053,851.908.968.517,,,,,349215500826.0,268222118638.0,234471349053.0,851908968517.0
- Giảm trong kỳ,- Giảm trong kỳ,- Giảm trong kỳ,,,,,,,(397.152.357.813),(397.152.357.813),,,,,,,-397152357813.0,-397152357813.0
- Giảm khác,- Giảm khác,- Giảm khác,,(12.366.471),,,,,,(12.366.471),,-12366471.0,,,,,,-12366471.0
Số dư tại 31/12/2018,Số dư tại 31/12/2018,Số dư tại 31/12/2018,40.000.000.000.000,135.742.843.450,10.591.031.002,(107.405.977.656),(1.489.637.647.004),1.407.995.602.360,2.439.091.902.294,42.396.377.754.446,40000000000000.0,135742843450.0,10591031002.0,-107405977656.0,-1489637647004.0,1407995602360.0,2439091902294.0,42396377754446.0
