row_label_raw,row_label_full,05.1. Phải thu về cho vay ngắn hạn,31/12/2018,01/06/2018,numeric__31/12/2018,numeric__01/06/2018
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,5.263.994.133,2.238.906.800,5263994133.0,2238906800.0
Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,7.529.125.000,214.369.432,7529125000.0,214369432.0
Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,0,0,0.0,0.0
- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,0,0,0.0,0.0
- Cho vay khách hàng,- Cho vay khách hàng,- Cho vay khách hàng,0,0,0.0,0.0
Cộng,Cộng,Cộng,12.793.119.133,2.453.276.232,12793119133.0,2453276232.0
