row_label_raw,row_label_full,04.2. Trả trước cho người bán dài hạn,31/12/2018,01/06/2018,numeric__31/12/2018,numeric__01/06/2018
Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,Trả trước người bán về hàng hóa nội địa,352.029.452,337.792.386,352029452.0,337792386.0
"Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng","Trả trước người bán về thi công, xây lắp công trình xây dựng",306.076.275,714.176.163,306076275.0,714176163.0
Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,Trả trước người bán về dịch vụ nội địa được cung cấp,0,26.050.197,0.0,26050197.0
Trả trước người bán khác,Trả trước người bán khác,Trả trước người bán khác,76.251.284.300,63.567.724.656,76251284300.0,63567724656.0
Cộng,Cộng,Cộng,76.909.390.027,64.645.743.402,76909390027.0,64645743402.0
