row_label_raw,row_label_full,Họ và tên,Chức danh,Năm 2024 VND,Năm 2023 VND,numeric__Chức danh,numeric__Năm 2024 VND,numeric__Năm 2023 VND
Ông Nguyễn Huy Hung,Ông Nguyễn Huy Hung,Ông Nguyễn Huy Hung,Chủ tịch,594.000.000,658.604.000,,594000000.0,658604000.0
Ông Lưu Nguyễn Chí Nhân,Ông Lưu Nguyễn Chí Nhân,Ông Lưu Nguyễn Chí Nhân,Phó Chủ tịch(Bồ nhiệm từ ngày 04/10/2023),462.000.000,364.000.000,,462000000.0,364000000.0
Ông Nguyễn Tiến Dũng,Ông Nguyễn Tiến Dũng,Ông Nguyễn Tiến Dũng,Thành viên (Miễn nhiệm từ ngày 28/02/2024),38.000.000,509.284.000,,38000000.0,509284000.0
Bà Hồ Thị Cẩm Vân,Bà Hồ Thị Cẩm Vân,Bà Hồ Thị Cẩm Vân,Thành viên (Thôi kiểm nhiệm Người phụ trách kiểm toán nội bộ từ ngày 04/07/2024),462.000.000,368.200.000,,462000000.0,368200000.0
Ông Trần Tấn Đức,Ông Trần Tấn Đức,Ông Trần Tấn Đức,Thành viên (Bồ nhiệm ngày 28/02/2024),100.000.000,-,,100000000.0,
