row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập khác > Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC","Thu nhập từ thanh lý bao phế thải, phế liệu, CCDC",299.596.078,1.334.297.902,299596078.0,1334297902.0
Thu tiền bồi thường tổn thất hàng hóa,Thu nhập khác > Thu tiền bồi thường tổn thất hàng hóa,Thu tiền bồi thường tổn thất hàng hóa,11.139.186.643,10.153.994.912,11139186643.0,10153994912.0
Thu nhập từ thanh lý tài sản cố định,Thu nhập khác > Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,-,6.651.046.444,,6651046444.0
"Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thu nhập khác > Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng",391.736.250,-,391736250.0,
Tiền thuê đất được giảm,Thu nhập khác > Tiền thuê đất được giảm,Tiền thuê đất được giảm,5.787.156.008,5.277.657.182,5787156008.0,5277657182.0
Các khoản do Vinamilk CN Cần Thơ hỗ trợ,Thu nhập khác > Các khoản do Vinamilk CN Cần Thơ hỗ trợ,Các khoản do Vinamilk CN Cần Thơ hỗ trợ,2.509.152.707,-,2509152707.0,
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,5.199.507.888,14.524.259.720,5199507888.0,14524259720.0
Tổng,Thu nhập khác > Tổng,Tổng,25.326.335.574,37.941.256.160,25326335574.0,37941256160.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi phí giải phóng tàu chậm,Chi phí khác > Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,1.375.383.032,197.577.305,1375383032.0,197577305.0
Chi phí khấu hao tài sản cố định,Chi phí khác > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,-,10.725.341.128,,10725341128.0
Chi phí nộp phạt thuế và phạt vi phạm hành chính,Chi phí khác > Chi phí nộp phạt thuế và phạt vi phạm hành chính,Chi phí nộp phạt thuế và phạt vi phạm hành chính,-,213.069.801,,213069801.0
Chi phí dịch vụ điện nước,Chi phí khác > Chi phí dịch vụ điện nước,Chi phí dịch vụ điện nước,814.225.677,-,814225677.0,
"Giá trị còn lại, chi phí thanh lý","Chi phí khác > Giá trị còn lại, chi phí thanh lý","Giá trị còn lại, chi phí thanh lý",432.017.635,4.104.255.703,432017635.0,4104255703.0
Chi phí thuế đất Tân Kim,Chi phí khác > Chi phí thuế đất Tân Kim,Chi phí thuế đất Tân Kim,1.378.647.504,1.378.647.504,1378647504.0,1378647504.0
Giá trị còn lại công cụ thanh lý,Chi phí khác > Giá trị còn lại công cụ thanh lý,Giá trị còn lại công cụ thanh lý,16.608.899,-,16608899.0,
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,4.101.479.322,5.118.556.617,4101479322.0,5118556617.0
Tổng,Chi phí khác > Tổng,Tổng,8.118.362.069,21.737.448.058,8118362069.0,21737448058.0
Thu nhập khác/chi phí khác (thuần),Chi phí khác > Thu nhập khác/chi phí khác (thuần),Thu nhập khác/chi phí khác (thuần),17.207.973.505,16.203.808.102,17207973505.0,16203808102.0
