row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu (*),Lợi nhuận sau thuế chưa phân phối,Tổng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Quỹ khác thuộc vốn chủ sở hữu (*),numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Tổng
Số dư tại 01/01/2023,Số dư tại 01/01/2023,Số dư tại 01/01/2023,5.000.000.000.000,231.825.797.290,(2.649.419.364.771),2.582.406.432.519,5000000000000.0,231825797290.0,-2649419364771.0,2582406432519.0
Lãi trong năm trước,Lãi trong năm trước,Lãi trong năm trước,-,-,3.567.542.452,3.567.542.452,,,3567542452.0,3567542452.0
Số dư tại 31/12/2023,Số dư tại 31/12/2023,Số dư tại 31/12/2023,5.000.000.000.000,231.825.797.290,(2.645.851.822.319),2.585.973.974.971,5000000000000.0,231825797290.0,-2645851822319.0,2585973974971.0
Số dư tại 01/01/2024,Số dư tại 01/01/2024,Số dư tại 01/01/2024,5.000.000.000.000,231.825.797.290,(2.645.851.822.319),2.585.973.974.971,5000000000000.0,231825797290.0,-2645851822319.0,2585973974971.0
Lãi trong năm nay,Lãi trong năm nay,Lãi trong năm nay,-,-,4.303.134.291,4.303.134.291,,,4303134291.0,4303134291.0
Số dư tại 31/12/2024,Số dư tại 31/12/2024,Số dư tại 31/12/2024,5.000.000.000.000,231.825.797.290,(2.641.548.688.028),2.590.277.109.262,5000000000000.0,231825797290.0,-2641548688028.0,2590277109262.0
