row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,420.715.988.449,366.275.545.567,420715988449.0,366275545567.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,19.154.250.611,20.262.650.436,19154250611.0,20262650436.0
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,22.400.339.852,26.082.723.331,22400339852.0,26082723331.0
"Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",1.745.669.735,1.891.250.831,1745669735.0,1891250831.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,340.013.557.447,292.214.765.298,340013557447.0,292214765298.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,37.402.170.804,19.595.495.317,37402170804.0,19595495317.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,222.299.471.960,317.673.586.732,222299471960.0,317673586732.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,77.930.779.948,120.744.881.992,77930779948.0,120744881992.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,855.217.178,1.061.890.685,855217178.0,1061890685.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.573.175.612,2.825.852.447,3573175612.0,2825852447.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,34.518.155.573,27.337.040.172,34518155573.0,27337040172.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,44.333.644.969,45.691.303.586,44333644969.0,45691303586.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(31.285.980.487),(4.246.774.915),-31285980487.0,-4246774915.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,31.984.379.254,36.214.043.560,31984379254.0,36214043560.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,60.390.099.913,88.045.349.205,60390099913.0,88045349205.0
Tổng,Tổng,Tổng,643.015.460.409,683.949.132.299,643015460409.0,683949132299.0
