row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,,
Chia cổ tức bằng cổ phiếu,Công ty Cổ phần FPT > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,62.570.940.000,56.882.670.000,62570940000.0,56882670000.0
Chia cổ tức bằng tiền,Công ty Cổ phần FPT > Chia cổ tức bằng tiền,Chia cổ tức bằng tiền,269.055.046.000,113.765.348.000,269055046000.0,113765348000.0
Bán hàng hóa và dịch vụ,Công ty Cổ phần FPT > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,594.045.383,298.831.156,594045383.0,298831156.0
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty Cổ phần FPT > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",45.610.297.878,34.080.828.448,45610297878.0,34080828448.0
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),,
Bán hàng hóa và dịch vụ,Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,632.527.242.637,532.914.303.000,632527242637.0,532914303000.0
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",39.594.259.524,59.370.339.358,39594259524.0,59370339358.0
Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),,
Nhận cổ tức,Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC) > Nhận cổ tức,Nhận cổ tức,41.638.790.000,66.622.064.000,41638790000.0,66622064000.0
Bán hàng hóa và dịch vụ,Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,19.833.308.624,14.677.305.300,19833308624.0,14677305300.0
