row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Chi phí lượng cán bộ nhân viên,Chi phí lượng cán bộ nhân viên,Chi phí lượng cán bộ nhân viên,307.848.803.379,147.637.099.093,307848803379.0,147637099093.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,31.146.952.493,58.724.520.610,31146952493.0,58724520610.0
Chi phí viễn thông công ích,Chi phí viễn thông công ích,Chi phí viễn thông công ích,206.504.771.240,20.000.000.000,206504771240.0,20000000000.0
Các khoản khác,Các khoản khác,Các khoản khác,68.550.425.730,30.488.974.773,68550425730.0,30488974773.0
,,,614.050.952.842,256.850.594.476,614050952842.0,256850594476.0
