row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
Phải thu Công ty Cổ phần Dịch vụ Kinh Bắc từ chuyển nhượng cổ phần,Dài hạn > Phải thu Công ty Cổ phần Dịch vụ Kinh Bắc từ chuyển nhượng cổ phần,Phải thu Công ty Cổ phần Dịch vụ Kinh Bắc từ chuyển nhượng cổ phần,-,,243.880.217.500,-,,,243880217500.0,
Công ty Cổ phần Đầu tư Láng Hạ (iv),Dài hạn > Công ty Cổ phần Đầu tư Láng Hạ (iv),Công ty Cổ phần Đầu tư Láng Hạ (iv),175.151.127.545,,168.463.936.017,-,175151127545.0,,168463936017.0,
Phải thu khác,Dài hạn > Phải thu khác,Phải thu khác,717.271.501,,687.271.501,-,717271501.0,,687271501.0,
Phải thu khác từ các bên liên quan (Thuyết minh số 29),Dài hạn > Phải thu khác từ các bên liên quan (Thuyết minh số 29),Phải thu khác từ các bên liên quan (Thuyết minh số 29),1.189.098.109.589,,246.386.849.317,-,1189098109589.0,,246386849317.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.364.966.508.635,,659.418.274.335,-,1364966508635.0,,659418274335.0,
