row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm,Đơn vị tính: VND,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,15.1,10.787.118.294.000,10.337.218.294.000,151.0,10787118294000.0,10337218294000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,15.2,805.666.491.074,550.697.261.074,152.0,805666491074.0,550697261074.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,15.3,399.500.200.000,438.500.200.000,153.0,399500200000.0,438500200000.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,,(132.418.196.659),(30.092.518.150),,-132418196659.0,-30092518150.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,11.859.866.788.415,11.296.323.236.924,,11859866788415.0,11296323236924.0
