row_label_raw,row_label_full,Chỉ tiêu,Năm 2022,Năm 2021,Chênh lệch,% Tăng/(giảm),numeric__Năm 2022,numeric__Năm 2021,numeric__Chênh lệch,numeric__% Tăng/(giảm)
Lợi nhuận sau thuế TNDN hợp nhất,Lợi nhuận sau thuế TNDN hợp nhất,Lợi nhuận sau thuế TNDN hợp nhất,1.576.529.040.527,1.351.696.553.830,224.832.486.697,"16,63",1576529040527.0,1351696553830.0,224832486697.0,16.63
Lợi nhuận sau thuế TNDN riêng,Lợi nhuận sau thuế TNDN riêng,Lợi nhuận sau thuế TNDN riêng,610.746.429.457,58.074.648.793,552.671.780.664,"951,66",610746429457.0,58074648793.0,552671780664.0,951.66
