row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,7.820.910.054,10.006.749.212,7820910054.0,10006749212.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,738.172.134.530,60.875.582.714,738172134530.0,60875582714.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),5.549.631.902,699.032.851.728,5549631902.0,699032851728.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,751.542.676.486,769.915.183.654,751542676486.0,769915183654.0
