row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Ứng trước cho Ngân hàngThương mại Cổ phần Đại chúngViệt Nam (i),Ngắn hạn > Ứng trước cho Ngân hàngThương mại Cổ phần Đại chúngViệt Nam (i),Ứng trước cho Ngân hàngThương mại Cổ phần Đại chúngViệt Nam (i),242.049.763.870,-,237.365.756.101,-,242049763870.0,,237365756101.0,
Tạm ứng cho nhân viênPhải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócơ sở hạ tầng (ii),Ngắn hạn > Tạm ứng cho nhân viênPhải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócơ sở hạ tầng (ii),Tạm ứng cho nhân viênPhải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócơ sở hạ tầng (ii),31.435.457.265,-,27.169.896.672,-,31435457265.0,,27169896672.0,
Tạm ứng cho nhân viênPhải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócơ sở hạ tầng (ii),Ngắn hạn > Tạm ứng cho nhân viênPhải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócơ sở hạ tầng (ii),Tạm ứng cho nhân viênPhải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócơ sở hạ tầng (ii),19.440.000.000,-,19.440.000.000,-,19440000000.0,,19440000000.0,
Phải thu tiền đặt cọc (iii),Ngắn hạn > Phải thu tiền đặt cọc (iii),Phải thu tiền đặt cọc (iii),12.851.128.404,-,12.851.128.404,-,12851128404.0,,12851128404.0,
Ủy ban Nhân dân xã Văn Dương,Ngắn hạn > Ủy ban Nhân dân xã Văn Dương,Ủy ban Nhân dân xã Văn Dương,3.327.780.000,-,3.327.780.000,-,3327780000.0,,3327780000.0,
Phải thu khác,Ngắn hạn > Phải thu khác,Phải thu khác,35.576.402.254,-,26.689.345.933,-,35576402254.0,,26689345933.0,
Phải thu khác từ các bên liênquan (Thuyết minh số 29),Ngắn hạn > Phải thu khác từ các bên liênquan (Thuyết minh số 29),Phải thu khác từ các bên liênquan (Thuyết minh số 29),1.230.051.404.834,-,60.164.077.827,-,1230051404834.0,,60164077827.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,1.574.731.936.627,-,387.007.984.937,-,1574731936627.0,,387007984937.0,
